final_row_index_0_based,interval_id,model_family,run_version,interval_number,start_round,end_round,family_row_index_0_based,cluster,cosine_similarity_to_assigned_centroid,cosine_distance_to_assigned_centroid
1195,GPT-5.6 Terra__V3__I096,GPT-5.6 Terra,V3,96,951,960,295,2,0.9499594248102932,0.0500405751897068
1196,GPT-5.6 Terra__V3__I097,GPT-5.6 Terra,V3,97,961,970,296,2,0.9268626935442908,0.0731373064557092
1197,GPT-5.6 Terra__V3__I098,GPT-5.6 Terra,V3,98,971,980,297,2,0.9488453579549532,0.0511546420450467
1198,GPT-5.6 Terra__V3__I099,GPT-5.6 Terra,V3,99,981,990,298,2,0.9384774601228992,0.0615225398771006
1199,GPT-5.6 Terra__V3__I100,GPT-5.6 Terra,V3,100,991,1000,299,2,0.967240556559698,0.032759443440302
1200,Claude Sonnet__V1__I001,Claude Sonnet,V1,1,1,10,0,2,0.923974627661168,0.0760253723388321
1201,Claude Sonnet__V1__I002,Claude Sonnet,V1,2,11,20,1,2,0.937608135254582,0.0623918647454179
1202,Claude Sonnet__V1__I003,Claude Sonnet,V1,3,21,30,2,2,0.9528349688672088,0.0471650311327911
1203,Claude Sonnet__V1__I004,Claude Sonnet,V1,4,31,40,3,2,0.9545940153463764,0.0454059846536236
1204,Claude Sonnet__V1__I005,Claude Sonnet,V1,5,41,50,4,2,0.953989253205359,0.046010746794641
1205,Claude Sonnet__V1__I006,Claude Sonnet,V1,6,51,60,5,2,0.9482765335471506,0.0517234664528494
1206,Claude Sonnet__V1__I007,Claude Sonnet,V1,7,61,70,6,2,0.950152803127498,0.049847196872502
1207,Claude Sonnet__V1__I008,Claude Sonnet,V1,8,71,80,7,2,0.9515849022080948,0.0484150977919053
1208,Claude Sonnet__V1__I009,Claude Sonnet,V1,9,81,90,8,2,0.9631351428986414,0.0368648571013585
1209,Claude Sonnet__V1__I010,Claude Sonnet,V1,10,91,100,9,2,0.9559480514061612,0.0440519485938386
1210,Claude Sonnet__V1__I011,Claude Sonnet,V1,11,101,110,10,2,0.9678742553958462,0.0321257446041538
1211,Claude Sonnet__V1__I012,Claude Sonnet,V1,12,111,120,11,2,0.962870249604687,0.0371297503953129
1212,Claude Sonnet__V1__I013,Claude Sonnet,V1,13,121,130,12,2,0.9545706228225372,0.0454293771774627
1213,Claude Sonnet__V1__I014,Claude Sonnet,V1,14,131,140,13,2,0.9622864063285932,0.0377135936714067
1214,Claude Sonnet__V1__I015,Claude Sonnet,V1,15,141,150,14,2,0.9623291833597938,0.0376708166402062
1215,Claude Sonnet__V1__I016,Claude Sonnet,V1,16,151,160,15,2,0.9721429318398224,0.0278570681601777
1216,Claude Sonnet__V1__I017,Claude Sonnet,V1,17,161,170,16,2,0.962285947408813,0.0377140525911869
1217,Claude Sonnet__V1__I018,Claude Sonnet,V1,18,171,180,17,2,0.96420867913122,0.0357913208687801
1218,Claude Sonnet__V1__I019,Claude Sonnet,V1,19,181,190,18,2,0.9704501555051191,0.0295498444948807
1219,Claude Sonnet__V1__I020,Claude Sonnet,V1,20,191,200,19,2,0.96157831851418,0.03842168148582
1220,Claude Sonnet__V1__I021,Claude Sonnet,V1,21,201,210,20,2,0.9620323485452744,0.0379676514547255
1221,Claude Sonnet__V1__I022,Claude Sonnet,V1,22,211,220,21,2,0.9635650583818928,0.0364349416181071
1222,Claude Sonnet__V1__I023,Claude Sonnet,V1,23,221,230,22,2,0.9648271552381228,0.0351728447618772
1223,Claude Sonnet__V1__I024,Claude Sonnet,V1,24,231,240,23,2,0.9623381846522197,0.0376618153477803
1224,Claude Sonnet__V1__I025,Claude Sonnet,V1,25,241,250,24,2,0.9600669776620354,0.0399330223379645
1225,Claude Sonnet__V1__I026,Claude Sonnet,V1,26,251,260,25,2,0.9736549609239956,0.0263450390760042
1226,Claude Sonnet__V1__I027,Claude Sonnet,V1,27,261,270,26,2,0.9166897025141766,0.0833102974858234
1227,Claude Sonnet__V1__I028,Claude Sonnet,V1,28,271,280,27,2,0.8895385768388219,0.1104614231611781
1228,Claude Sonnet__V1__I029,Claude Sonnet,V1,29,281,290,28,2,0.9413737733423514,0.0586262266576486
1229,Claude Sonnet__V1__I030,Claude Sonnet,V1,30,291,300,29,2,0.9778823609999387,0.0221176390000612
1230,Claude Sonnet__V1__I031,Claude Sonnet,V1,31,301,310,30,2,0.9770853811318008,0.0229146188681991
1231,Claude Sonnet__V1__I032,Claude Sonnet,V1,32,311,320,31,2,0.968433608165968,0.031566391834032
1232,Claude Sonnet__V1__I033,Claude Sonnet,V1,33,321,330,32,2,0.9653605354693672,0.0346394645306327
1233,Claude Sonnet__V1__I034,Claude Sonnet,V1,34,331,340,33,2,0.9674706776120736,0.0325293223879264
1234,Claude Sonnet__V1__I035,Claude Sonnet,V1,35,341,350,34,2,0.9563375218069796,0.0436624781930204
1235,Claude Sonnet__V1__I036,Claude Sonnet,V1,36,351,360,35,2,0.969048583409443,0.030951416590557
1236,Claude Sonnet__V1__I037,Claude Sonnet,V1,37,361,370,36,2,0.9681102615759268,0.0318897384240732
1237,Claude Sonnet__V1__I038,Claude Sonnet,V1,38,371,380,37,2,0.9658807781411728,0.0341192218588273
1238,Claude Sonnet__V1__I039,Claude Sonnet,V1,39,381,390,38,2,0.9750256897833892,0.0249743102166108
1239,Claude Sonnet__V1__I040,Claude Sonnet,V1,40,391,400,39,2,0.9726262302987464,0.0273737697012534
1240,Claude Sonnet__V1__I041,Claude Sonnet,V1,41,401,410,40,2,0.9589974116594384,0.0410025883405616
1241,Claude Sonnet__V1__I042,Claude Sonnet,V1,42,411,420,41,2,0.9540008099613364,0.0459991900386635
1242,Claude Sonnet__V1__I043,Claude Sonnet,V1,43,421,430,42,2,0.9711805445677462,0.0288194554322538
1243,Claude Sonnet__V1__I044,Claude Sonnet,V1,44,431,440,43,2,0.976378196690048,0.0236218033099518
1244,Claude Sonnet__V1__I045,Claude Sonnet,V1,45,441,450,44,2,0.9734601944812504,0.0265398055187495
1245,Claude Sonnet__V1__I046,Claude Sonnet,V1,46,451,460,45,2,0.957782889706579,0.042217110293421
1246,Claude Sonnet__V1__I047,Claude Sonnet,V1,47,461,470,46,2,0.974907175951761,0.0250928240482389
1247,Claude Sonnet__V1__I048,Claude Sonnet,V1,48,471,480,47,2,0.9688687733194354,0.0311312266805645
1248,Claude Sonnet__V1__I049,Claude Sonnet,V1,49,481,490,48,2,0.9774505766960112,0.0225494233039887
1249,Claude Sonnet__V1__I050,Claude Sonnet,V1,50,491,500,49,2,0.9767292222094824,0.0232707777905176
1250,Claude Sonnet__V1__I051,Claude Sonnet,V1,51,501,510,50,2,0.9720452490609934,0.0279547509390065
1251,Claude Sonnet__V1__I052,Claude Sonnet,V1,52,511,520,51,2,0.9726948165790036,0.0273051834209965
1252,Claude Sonnet__V1__I053,Claude Sonnet,V1,53,521,530,52,2,0.9771270078067718,0.0228729921932282
1253,Claude Sonnet__V1__I054,Claude Sonnet,V1,54,531,540,53,2,0.9701874398892796,0.0298125601107204
1254,Claude Sonnet__V1__I055,Claude Sonnet,V1,55,541,550,54,2,0.9682324387311996,0.0317675612688003
1255,Claude Sonnet__V1__I056,Claude Sonnet,V1,56,551,560,55,2,0.9714694733652336,0.0285305266347664
1256,Claude Sonnet__V1__I057,Claude Sonnet,V1,57,561,570,56,2,0.9758835485467554,0.0241164514532445
1257,Claude Sonnet__V1__I058,Claude Sonnet,V1,58,571,580,57,2,0.9692408778078768,0.030759122192123
1258,Claude Sonnet__V1__I059,Claude Sonnet,V1,59,581,590,58,2,0.976628970710383,0.0233710292896169
1259,Claude Sonnet__V1__I060,Claude Sonnet,V1,60,591,600,59,2,0.9795079173022648,0.0204920826977351
1260,Claude Sonnet__V1__I061,Claude Sonnet,V1,61,601,610,60,2,0.973647477511818,0.0263525224881819
1261,Claude Sonnet__V1__I062,Claude Sonnet,V1,62,611,620,61,2,0.9762402472314176,0.0237597527685824
1262,Claude Sonnet__V1__I063,Claude Sonnet,V1,63,621,630,62,2,0.9790836936352116,0.0209163063647882
1263,Claude Sonnet__V1__I064,Claude Sonnet,V1,64,631,640,63,2,0.9733705764363864,0.0266294235636136
1264,Claude Sonnet__V1__I065,Claude Sonnet,V1,65,641,650,64,2,0.9589697166123784,0.0410302833876216
1265,Claude Sonnet__V1__I066,Claude Sonnet,V1,66,651,660,65,2,0.9669520759038316,0.0330479240961685
1266,Claude Sonnet__V1__I067,Claude Sonnet,V1,67,661,670,66,2,0.9713142715409888,0.0286857284590112
1267,Claude Sonnet__V1__I068,Claude Sonnet,V1,68,671,680,67,2,0.9737808998860532,0.0262191001139469
1268,Claude Sonnet__V1__I069,Claude Sonnet,V1,69,681,690,68,2,0.9715774745588144,0.0284225254411855
1269,Claude Sonnet__V1__I070,Claude Sonnet,V1,70,691,700,69,2,0.9735624362412736,0.0264375637587265
1270,Claude Sonnet__V1__I071,Claude Sonnet,V1,71,701,710,70,2,0.9605973003695694,0.0394026996304306
1271,Claude Sonnet__V1__I072,Claude Sonnet,V1,72,711,720,71,2,0.9293857783816092,0.0706142216183909
1272,Claude Sonnet__V1__I073,Claude Sonnet,V1,73,721,730,72,2,0.9668463066774023,0.0331536933225976
1273,Claude Sonnet__V1__I074,Claude Sonnet,V1,74,731,740,73,2,0.964581807743192,0.0354181922568079
1274,Claude Sonnet__V1__I075,Claude Sonnet,V1,75,741,750,74,2,0.9582663568142876,0.0417336431857124
1275,Claude Sonnet__V1__I076,Claude Sonnet,V1,76,751,760,75,2,0.9597295566713708,0.0402704433286292
1276,Claude Sonnet__V1__I077,Claude Sonnet,V1,77,761,770,76,2,0.97000329035376,0.0299967096462401
1277,Claude Sonnet__V1__I078,Claude Sonnet,V1,78,771,780,77,2,0.9584858017783812,0.0415141982216187
1278,Claude Sonnet__V1__I079,Claude Sonnet,V1,79,781,790,78,2,0.9666911897260748,0.0333088102739251
1279,Claude Sonnet__V1__I080,Claude Sonnet,V1,80,791,800,79,2,0.9609290781001198,0.0390709218998801
1280,Claude Sonnet__V1__I081,Claude Sonnet,V1,81,801,810,80,2,0.9689872626625436,0.0310127373374564
1281,Claude Sonnet__V1__I082,Claude Sonnet,V1,82,811,820,81,2,0.9745302913972445,0.0254697086027555
1282,Claude Sonnet__V1__I083,Claude Sonnet,V1,83,821,830,82,2,0.9594774531065664,0.0405225468934337
1283,Claude Sonnet__V1__I084,Claude Sonnet,V1,84,831,840,83,2,0.9505214350035128,0.0494785649964872
1284,Claude Sonnet__V1__I085,Claude Sonnet,V1,85,841,850,84,2,0.9533963597574462,0.0466036402425538
1285,Claude Sonnet__V1__I086,Claude Sonnet,V1,86,851,860,85,2,0.9501777800706472,0.0498222199293527
1286,Claude Sonnet__V1__I087,Claude Sonnet,V1,87,861,870,86,2,0.9481238714259826,0.0518761285740173
1287,Claude Sonnet__V1__I088,Claude Sonnet,V1,88,871,880,87,2,0.9583061614725138,0.0416938385274862
1288,Claude Sonnet__V1__I089,Claude Sonnet,V1,89,881,890,88,2,0.9759897692623876,0.0240102307376124
1289,Claude Sonnet__V1__I090,Claude Sonnet,V1,90,891,900,89,2,0.963260904534201,0.036739095465799
1290,Claude Sonnet__V1__I091,Claude Sonnet,V1,91,901,910,90,2,0.9556180789305656,0.0443819210694343
1291,Claude Sonnet__V1__I092,Claude Sonnet,V1,92,911,920,91,2,0.953093572442986,0.0469064275570139
1292,Claude Sonnet__V1__I093,Claude Sonnet,V1,93,921,930,92,2,0.9480400624829226,0.0519599375170773
1293,Claude Sonnet__V1__I094,Claude Sonnet,V1,94,931,940,93,2,0.9348296787550318,0.0651703212449682
1294,Claude Sonnet__V1__I095,Claude Sonnet,V1,95,941,950,94,2,0.9616804388138332,0.0383195611861667
1295,Claude Sonnet__V1__I096,Claude Sonnet,V1,96,951,960,95,2,0.9652676294602474,0.0347323705397526
1296,Claude Sonnet__V1__I097,Claude Sonnet,V1,97,961,970,96,2,0.9530260462159368,0.0469739537840632
1297,Claude Sonnet__V1__I098,Claude Sonnet,V1,98,971,980,97,2,0.9660280357546654,0.0339719642453345
1298,Claude Sonnet__V1__I099,Claude Sonnet,V1,99,981,990,98,2,0.953377738462474,0.0466222615375261
1299,Claude Sonnet__V1__I100,Claude Sonnet,V1,100,991,1000,99,2,0.953073756260962,0.046926243739038
1300,Claude Sonnet__V2__I001,Claude Sonnet,V2,1,1,10,100,1,0.882403783884322,0.117596216115678
1301,Claude Sonnet__V2__I002,Claude Sonnet,V2,2,11,20,101,1,0.91453557822288,0.0854644217771199
1302,Claude Sonnet__V2__I003,Claude Sonnet,V2,3,21,30,102,1,0.9373729973980344,0.0626270026019657
1303,Claude Sonnet__V2__I004,Claude Sonnet,V2,4,31,40,103,1,0.9556920607189952,0.0443079392810048
1304,Claude Sonnet__V2__I005,Claude Sonnet,V2,5,41,50,104,1,0.959088774012731,0.040911225987269
1305,Claude Sonnet__V2__I006,Claude Sonnet,V2,6,51,60,105,1,0.9658841911677511,0.0341158088322488
1306,Claude Sonnet__V2__I007,Claude Sonnet,V2,7,61,70,106,1,0.9622359143761594,0.0377640856238405
1307,Claude Sonnet__V2__I008,Claude Sonnet,V2,8,71,80,107,1,0.97070600136893,0.02929399863107
1308,Claude Sonnet__V2__I009,Claude Sonnet,V2,9,81,90,108,1,0.9727839387376512,0.0272160612623486
1309,Claude Sonnet__V2__I010,Claude Sonnet,V2,10,91,100,109,1,0.956192386362562,0.0438076136374379
1310,Claude Sonnet__V2__I011,Claude Sonnet,V2,11,101,110,110,1,0.9650344318404116,0.0349655681595884
1311,Claude Sonnet__V2__I012,Claude Sonnet,V2,12,111,120,111,1,0.959545671918422,0.0404543280815778
1312,Claude Sonnet__V2__I013,Claude Sonnet,V2,13,121,130,112,1,0.963267426895902,0.036732573104098
1313,Claude Sonnet__V2__I014,Claude Sonnet,V2,14,131,140,113,1,0.9663187470474864,0.0336812529525134
1314,Claude Sonnet__V2__I015,Claude Sonnet,V2,15,141,150,114,1,0.966110970838008,0.0338890291619919
1315,Claude Sonnet__V2__I016,Claude Sonnet,V2,16,151,160,115,1,0.9501704249160814,0.0498295750839186
1316,Claude Sonnet__V2__I017,Claude Sonnet,V2,17,161,170,116,1,0.9605964181407302,0.0394035818592698
1317,Claude Sonnet__V2__I018,Claude Sonnet,V2,18,171,180,117,1,0.964562334043388,0.035437665956612
1318,Claude Sonnet__V2__I019,Claude Sonnet,V2,19,181,190,118,1,0.9672365606811348,0.0327634393188651
1319,Claude Sonnet__V2__I020,Claude Sonnet,V2,20,191,200,119,1,0.9651308680294616,0.0348691319705385
1320,Claude Sonnet__V2__I021,Claude Sonnet,V2,21,201,210,120,1,0.9737133506568804,0.0262866493431196
1321,Claude Sonnet__V2__I022,Claude Sonnet,V2,22,211,220,121,1,0.9674399389822907,0.0325600610177092
1322,Claude Sonnet__V2__I023,Claude Sonnet,V2,23,221,230,122,1,0.9645257781075508,0.0354742218924492
1323,Claude Sonnet__V2__I024,Claude Sonnet,V2,24,231,240,123,1,0.9710706420317028,0.0289293579682972
1324,Claude Sonnet__V2__I025,Claude Sonnet,V2,25,241,250,124,1,0.9560269499640884,0.0439730500359114
1325,Claude Sonnet__V2__I026,Claude Sonnet,V2,26,251,260,125,1,0.9571353736870593,0.0428646263129408
1326,Claude Sonnet__V2__I027,Claude Sonnet,V2,27,261,270,126,1,0.9601046123063888,0.0398953876936111
1327,Claude Sonnet__V2__I028,Claude Sonnet,V2,28,271,280,127,1,0.9565422330976772,0.0434577669023227
1328,Claude Sonnet__V2__I029,Claude Sonnet,V2,29,281,290,128,1,0.9653381315286048,0.0346618684713952
1329,Claude Sonnet__V2__I030,Claude Sonnet,V2,30,291,300,129,1,0.9659477210642566,0.0340522789357433
1330,Claude Sonnet__V2__I031,Claude Sonnet,V2,31,301,310,130,1,0.9545984968026326,0.0454015031973673
1331,Claude Sonnet__V2__I032,Claude Sonnet,V2,32,311,320,131,1,0.972165778350269,0.027834221649731
1332,Claude Sonnet__V2__I033,Claude Sonnet,V2,33,321,330,132,1,0.9703756324813811,0.0296243675186187
1333,Claude Sonnet__V2__I034,Claude Sonnet,V2,34,331,340,133,1,0.9229560732158806,0.0770439267841194
1334,Claude Sonnet__V2__I035,Claude Sonnet,V2,35,341,350,134,1,0.9669458975445782,0.0330541024554218
1335,Claude Sonnet__V2__I036,Claude Sonnet,V2,36,351,360,135,1,0.9624553618628404,0.0375446381371595
1336,Claude Sonnet__V2__I037,Claude Sonnet,V2,37,361,370,136,1,0.96583204972223,0.03416795027777
1337,Claude Sonnet__V2__I038,Claude Sonnet,V2,38,371,380,137,1,0.9576202933424072,0.0423797066575928
1338,Claude Sonnet__V2__I039,Claude Sonnet,V2,39,381,390,138,1,0.9502676047632488,0.0497323952367512
1339,Claude Sonnet__V2__I040,Claude Sonnet,V2,40,391,400,139,1,0.9640625743390592,0.0359374256609408
1340,Claude Sonnet__V2__I041,Claude Sonnet,V2,41,401,410,140,1,0.9580442532874448,0.0419557467125553
1341,Claude Sonnet__V2__I042,Claude Sonnet,V2,42,411,420,141,1,0.9527986919913818,0.0472013080086182
1342,Claude Sonnet__V2__I043,Claude Sonnet,V2,43,421,430,142,1,0.9597184263848866,0.0402815736151134
1343,Claude Sonnet__V2__I044,Claude Sonnet,V2,44,431,440,143,1,0.9649052947592868,0.0350947052407131
1344,Claude Sonnet__V2__I045,Claude Sonnet,V2,45,441,450,144,1,0.9642907232081817,0.0357092767918183
1345,Claude Sonnet__V2__I046,Claude Sonnet,V2,46,451,460,145,1,0.9625903375472796,0.0374096624527204
1346,Claude Sonnet__V2__I047,Claude Sonnet,V2,47,461,470,146,1,0.9671660485156384,0.0328339514843616
1347,Claude Sonnet__V2__I048,Claude Sonnet,V2,48,471,480,147,1,0.9555429461928596,0.0444570538071402
1348,Claude Sonnet__V2__I049,Claude Sonnet,V2,49,481,490,148,1,0.970196282459493,0.029803717540507
1349,Claude Sonnet__V2__I050,Claude Sonnet,V2,50,491,500,149,1,0.9434581228733868,0.056541877126613
1350,Claude Sonnet__V2__I051,Claude Sonnet,V2,51,501,510,150,1,0.9664418186726892,0.0335581813273108
1351,Claude Sonnet__V2__I052,Claude Sonnet,V2,52,511,520,151,1,0.9609529901500764,0.0390470098499236
1352,Claude Sonnet__V2__I053,Claude Sonnet,V2,53,521,530,152,1,0.9611647880980084,0.0388352119019915
1353,Claude Sonnet__V2__I054,Claude Sonnet,V2,54,531,540,153,1,0.957050440488936,0.0429495595110639
1354,Claude Sonnet__V2__I055,Claude Sonnet,V2,55,541,550,154,1,0.9660209065900678,0.0339790934099322
1355,Claude Sonnet__V2__I056,Claude Sonnet,V2,56,551,560,155,1,0.9697902151687494,0.0302097848312505
1356,Claude Sonnet__V2__I057,Claude Sonnet,V2,57,561,570,156,1,0.930578712826848,0.0694212871731519
1357,Claude Sonnet__V2__I058,Claude Sonnet,V2,58,571,580,157,1,0.9653556012012948,0.034644398798705
1358,Claude Sonnet__V2__I059,Claude Sonnet,V2,59,581,590,158,1,0.9614594892436,0.0385405107563998
1359,Claude Sonnet__V2__I060,Claude Sonnet,V2,60,591,600,159,1,0.9685926849145448,0.0314073150854552
1360,Claude Sonnet__V2__I061,Claude Sonnet,V2,61,601,610,160,1,0.963140922730835,0.036859077269165
1361,Claude Sonnet__V2__I062,Claude Sonnet,V2,62,611,620,161,1,0.9723409688286146,0.0276590311713853
1362,Claude Sonnet__V2__I063,Claude Sonnet,V2,63,621,630,162,1,0.9545957169296312,0.0454042830703689
1363,Claude Sonnet__V2__I064,Claude Sonnet,V2,64,631,640,163,1,0.9715120277150052,0.0284879722849948
1364,Claude Sonnet__V2__I065,Claude Sonnet,V2,65,641,650,164,1,0.9688535009458908,0.0311464990541092
1365,Claude Sonnet__V2__I066,Claude Sonnet,V2,66,651,660,165,1,0.9522741755472692,0.0477258244527307
1366,Claude Sonnet__V2__I067,Claude Sonnet,V2,67,661,670,166,1,0.9494843951106438,0.0505156048893562
1367,Claude Sonnet__V2__I068,Claude Sonnet,V2,68,671,680,167,1,0.9652091375202292,0.0347908624797708
1368,Claude Sonnet__V2__I069,Claude Sonnet,V2,69,681,690,168,1,0.9591898404869736,0.0408101595130263
1369,Claude Sonnet__V2__I070,Claude Sonnet,V2,70,691,700,169,1,0.8969082949059278,0.1030917050940721
1370,Claude Sonnet__V2__I071,Claude Sonnet,V2,71,701,710,170,1,0.9584163246007088,0.0415836753992912
1371,Claude Sonnet__V2__I072,Claude Sonnet,V2,72,711,720,171,1,0.9501465601840432,0.0498534398159566
1372,Claude Sonnet__V2__I073,Claude Sonnet,V2,73,721,730,172,1,0.883169217131892,0.116830782868108
1373,Claude Sonnet__V2__I074,Claude Sonnet,V2,74,731,740,173,1,0.9394879725004026,0.0605120274995973
1374,Claude Sonnet__V2__I075,Claude Sonnet,V2,75,741,750,174,1,0.9441039633153562,0.0558960366846438
1375,Claude Sonnet__V2__I076,Claude Sonnet,V2,76,751,760,175,1,0.892133437452528,0.1078665625474719
1376,Claude Sonnet__V2__I077,Claude Sonnet,V2,77,761,770,176,1,0.9680363989130154,0.0319636010869845
1377,Claude Sonnet__V2__I078,Claude Sonnet,V2,78,771,780,177,1,0.9660286135882656,0.0339713864117343
1378,Claude Sonnet__V2__I079,Claude Sonnet,V2,79,781,790,178,1,0.9527714788524928,0.0472285211475073
1379,Claude Sonnet__V2__I080,Claude Sonnet,V2,80,791,800,179,1,0.9570173067564502,0.0429826932435497
1380,Claude Sonnet__V2__I081,Claude Sonnet,V2,81,801,810,180,1,0.9703155830824032,0.0296844169175969
1381,Claude Sonnet__V2__I082,Claude Sonnet,V2,82,811,820,181,1,0.9641362825645844,0.0358637174354155
1382,Claude Sonnet__V2__I083,Claude Sonnet,V2,83,821,830,182,1,0.95791969262094,0.0420803073790599
1383,Claude Sonnet__V2__I084,Claude Sonnet,V2,84,831,840,183,1,0.9659348049486518,0.0340651950513481
1384,Claude Sonnet__V2__I085,Claude Sonnet,V2,85,841,850,184,1,0.9495470154044952,0.0504529845955048
1385,Claude Sonnet__V2__I086,Claude Sonnet,V2,86,851,860,185,1,0.8356058223722065,0.1643941776277935
1386,Claude Sonnet__V2__I087,Claude Sonnet,V2,87,861,870,186,1,0.8912403200309145,0.1087596799690855
1387,Claude Sonnet__V2__I088,Claude Sonnet,V2,88,871,880,187,1,0.9640283268325112,0.0359716731674887
1388,Claude Sonnet__V2__I089,Claude Sonnet,V2,89,881,890,188,1,0.9636079909938012,0.0363920090061988
1389,Claude Sonnet__V2__I090,Claude Sonnet,V2,90,891,900,189,1,0.94812252848861,0.0518774715113898
1390,Claude Sonnet__V2__I091,Claude Sonnet,V2,91,901,910,190,1,0.9649477855901756,0.0350522144098243
1391,Claude Sonnet__V2__I092,Claude Sonnet,V2,92,911,920,191,1,0.9639035133200576,0.0360964866799422
1392,Claude Sonnet__V2__I093,Claude Sonnet,V2,93,921,930,192,1,0.9526410869220288,0.0473589130779712
1393,Claude Sonnet__V2__I094,Claude Sonnet,V2,94,931,940,193,1,0.8880313679237317,0.1119686320762682
1394,Claude Sonnet__V2__I095,Claude Sonnet,V2,95,941,950,194,1,0.9471351927131046,0.0528648072868953
1395,Claude Sonnet__V2__I096,Claude Sonnet,V2,96,951,960,195,1,0.9638823441703442,0.0361176558296557
1396,Claude Sonnet__V2__I097,Claude Sonnet,V2,97,961,970,196,1,0.9667920790689144,0.0332079209310856
1397,Claude Sonnet__V2__I098,Claude Sonnet,V2,98,971,980,197,1,0.9533888747734538,0.0466111252265462
1398,Claude Sonnet__V2__I099,Claude Sonnet,V2,99,981,990,198,1,0.9472622128484686,0.0527377871515314
1399,Claude Sonnet__V2__I100,Claude Sonnet,V2,100,991,1000,199,1,0.9568571267577576,0.0431428732422423
1400,Claude Sonnet__V3__I001,Claude Sonnet,V3,1,1,10,200,1,0.8924566911114287,0.1075433088885713
1401,Claude Sonnet__V3__I002,Claude Sonnet,V3,2,11,20,201,1,0.9473393491818743,0.0526606508181255
1402,Claude Sonnet__V3__I003,Claude Sonnet,V3,3,21,30,202,1,0.9489712229800128,0.0510287770199873
1403,Claude Sonnet__V3__I004,Claude Sonnet,V3,4,31,40,203,1,0.9519642722488624,0.0480357277511376
1404,Claude Sonnet__V3__I005,Claude Sonnet,V3,5,41,50,204,1,0.9552107319455158,0.0447892680544842
1405,Claude Sonnet__V3__I006,Claude Sonnet,V3,6,51,60,205,1,0.9511127939476648,0.0488872060523352
1406,Claude Sonnet__V3__I007,Claude Sonnet,V3,7,61,70,206,1,0.9556482649404316,0.0443517350595683
1407,Claude Sonnet__V3__I008,Claude Sonnet,V3,8,71,80,207,1,0.9671957144022644,0.0328042855977355
1408,Claude Sonnet__V3__I009,Claude Sonnet,V3,9,81,90,208,1,0.9659171951210148,0.0340828048789851
1409,Claude Sonnet__V3__I010,Claude Sonnet,V3,10,91,100,209,1,0.9615296556843372,0.0384703443156628
1410,Claude Sonnet__V3__I011,Claude Sonnet,V3,11,101,110,210,1,0.9579049129264234,0.0420950870735765
1411,Claude Sonnet__V3__I012,Claude Sonnet,V3,12,111,120,211,1,0.957341664698958,0.0426583353010421
1412,Claude Sonnet__V3__I013,Claude Sonnet,V3,13,121,130,212,1,0.9675063341053536,0.0324936658946465
1413,Claude Sonnet__V3__I014,Claude Sonnet,V3,14,131,140,213,1,0.9554231049179868,0.0445768950820132
1414,Claude Sonnet__V3__I015,Claude Sonnet,V3,15,141,150,214,1,0.954733408565822,0.0452665914341778
1415,Claude Sonnet__V3__I016,Claude Sonnet,V3,16,151,160,215,1,0.9667084540496556,0.0332915459503444
1416,Claude Sonnet__V3__I017,Claude Sonnet,V3,17,161,170,216,1,0.9667279048434292,0.0332720951565709
1417,Claude Sonnet__V3__I018,Claude Sonnet,V3,18,171,180,217,1,0.9638264508124248,0.0361735491875753
1418,Claude Sonnet__V3__I019,Claude Sonnet,V3,19,181,190,218,1,0.9681462925193236,0.0318537074806763
1419,Claude Sonnet__V3__I020,Claude Sonnet,V3,20,191,200,219,1,0.966322110675167,0.0336778893248329
1420,Claude Sonnet__V3__I021,Claude Sonnet,V3,21,201,210,220,1,0.9656049058061036,0.0343950941938963
1421,Claude Sonnet__V3__I022,Claude Sonnet,V3,22,211,220,221,1,0.969719291065866,0.0302807089341341
1422,Claude Sonnet__V3__I023,Claude Sonnet,V3,23,221,230,222,1,0.96532430482458,0.0346756951754199
1423,Claude Sonnet__V3__I024,Claude Sonnet,V3,24,231,240,223,1,0.9663848309812888,0.0336151690187113
1424,Claude Sonnet__V3__I025,Claude Sonnet,V3,25,241,250,224,1,0.9683477905763108,0.0316522094236891
1425,Claude Sonnet__V3__I026,Claude Sonnet,V3,26,251,260,225,1,0.9706204981519098,0.0293795018480902
1426,Claude Sonnet__V3__I027,Claude Sonnet,V3,27,261,270,226,1,0.9625525895235448,0.0374474104764552
1427,Claude Sonnet__V3__I028,Claude Sonnet,V3,28,271,280,227,1,0.891672187004843,0.108327812995157
1428,Claude Sonnet__V3__I029,Claude Sonnet,V3,29,281,290,228,1,0.967715813923103,0.0322841860768969
1429,Claude Sonnet__V3__I030,Claude Sonnet,V3,30,291,300,229,1,0.9578693493288912,0.0421306506711087
1430,Claude Sonnet__V3__I031,Claude Sonnet,V3,31,301,310,230,1,0.9692228253443932,0.0307771746556067
1431,Claude Sonnet__V3__I032,Claude Sonnet,V3,32,311,320,231,1,0.962403373869297,0.037596626130703
1432,Claude Sonnet__V3__I033,Claude Sonnet,V3,33,321,330,232,1,0.9575174358819752,0.0424825641180248
1433,Claude Sonnet__V3__I034,Claude Sonnet,V3,34,331,340,233,1,0.9674995579686394,0.0325004420313606
1434,Claude Sonnet__V3__I035,Claude Sonnet,V3,35,341,350,234,1,0.8707931550058958,0.1292068449941041
